song_name,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,polarity
OneRepublic - Counting Stars.mp3,0.3733152747154236,0.2409471869468689,2150.6034433715326,2460.415826885293,4762.05176008006,0.08296006776477038,-67.83818817138672,97.111083984375,9.54131031036377,30.830717086791992,3.9067773818969727,11.945151329040527,3.4809722900390625,2.231670379638672,-7.806606292724609,5.658566951751709,-5.744271278381348,4.373335838317871,-5.916078090667725,1.066388487815857,-0.1443733423948288,-0.696979284286499,-5.143165111541748,2.517059803009033,-5.3653059005737305,1.3607683181762695,0
OneRepublic - Good Life.mp3,0.4065040946006775,0.22384308278560638,2196.557025863656,2601.0951578855743,5043.619501922891,0.08116693171923374,-62.2961540222168,98.49219512939453,18.068159103393555,25.922866821289062,3.913590669631958,9.901300430297852,-2.322812795639038,3.759556770324707,0.049632344394922256,6.547613620758057,1.0567249059677124,3.3969454765319824,-2.6720211505889893,4.240220069885254,0.3893846571445465,3.006202459335327,0.34830179810523987,7.73721981048584,-0.47888320684432983,7.1977105140686035,1
OneRepublic - Love Runs Out.mp3,0.43279457092285156,0.2055208534002304,2151.4473519691282,2273.3685578797745,4612.780440481086,0.10443360886706657,-48.31586837768555,106.95240783691406,-7.760533809661865,27.66824722290039,-8.566817283630371,14.003310203552246,-3.4242258071899414,6.8068366050720215,-3.2125320434570312,12.905102729797363,2.7331361770629883,2.7236342430114746,-5.522100448608398,2.4837684631347656,0.7964877486228943,2.000654458999634,-1.6858851909637451,6.13898229598999,-0.5176854133605957,3.434793710708618,1
OneRepublic - Rescue Me.mp3,0.39740005135536194,0.2531200349330902,1846.4989336079195,2254.0028151387764,3927.329029756434,0.06409875576464139,-88.51104736328125,112.0580062866211,8.893321990966797,26.654094696044922,9.679888725280762,7.019238471984863,0.048911143094301224,4.361136436462402,-2.209958076477051,8.376025199890137,-4.045722007751465,4.373650550842285,-5.890913009643555,1.5567386150360107,-2.4958670139312744,1.7173665761947632,-5.045179843902588,0.5085693597793579,-2.680110216140747,-0.15687446296215057,1
OneRepublic - Run.mp3,0.39772507548332214,0.2671871483325958,1807.1363042576943,2216.681672549695,4001.589691823481,0.05887971450915893,-85.97318267822266,110.64602661132812,4.590126991271973,25.043601989746094,12.132026672363281,15.318942070007324,2.1842739582061768,5.94019889831543,-3.859147310256958,5.34321403503418,2.7760262489318848,5.164043426513672,-1.6850639581680298,1.904618263244629,-2.2252614498138428,-0.33572661876678467,-5.070640563964844,1.3535369634628296,-5.900548934936523,-0.7291189432144165,1
P!nk - So What.mp3,0.42172476649284363,0.2413281351327896,2932.482766941982,2684.3018188680494,6124.499077103086,0.1490702752112358,-6.351541996002197,66.86253356933594,-13.275833129882812,22.186044692993164,8.620674133300781,12.343064308166504,1.2613476514816284,6.368646144866943,-1.5127776861190796,10.067549705505371,-4.124537944793701,5.476982593536377,-1.1702815294265747,8.415538787841797,-3.1191210746765137,4.139353275299072,-3.1880240440368652,6.930932521820068,-1.6014069318771362,2.846311569213867,0
P!nk - Walk Me Home.mp3,0.398203045129776,0.1897101104259491,2563.31169718886,2740.602794548957,5772.131763375581,0.10867785128031476,-110.9262466430664,82.39190673828125,8.664167404174805,16.857526779174805,21.481035232543945,8.00593376159668,6.334864139556885,6.664854526519775,0.678169846534729,6.441697120666504,-3.679607391357422,4.169818878173828,-5.747500419616699,3.74200701713562,-4.731118679046631,-1.2747907638549805,-5.3339338302612305,0.2054595798254013,-3.884813070297241,3.7592482566833496,0
Panic! At The Disco - High Hopes.mp3,0.38034799695014954,0.2905966341495514,3044.8573779279004,2799.9654194033774,6464.955351743904,0.16190844399026058,28.37453842163086,73.19734191894531,-12.516834259033203,3.2680296897888184,-0.14326885342597961,1.799041986465454,-5.288172245025635,-2.3936665058135986,-2.5283777713775635,1.4955034255981445,-2.4319908618927,0.94268798828125,-6.140472888946533,1.0601035356521606,-4.830813407897949,5.993580341339111,-5.3367486000061035,3.6466386318206787,-2.845642328262329,-0.9590113162994385,1
Pharrell Williams - Happy - From 'Despicable Me 2'.mp3,0.38431358337402344,0.2894449830055237,2845.743148985401,3061.835692410304,6669.840223944224,0.11373136065692724,-44.10236740112305,79.86595153808594,44.26041030883789,16.8873291015625,11.781447410583496,6.132836818695068,-4.572448253631592,7.867819786071777,-1.1053719520568848,-0.5772110819816589,-7.17071008682251,5.365049839019775,-7.541142463684082,1.5576635599136353,-1.7744090557098389,1.4393573999404907,-4.82179594039917,3.9963715076446533,-1.2705150842666626,5.271353721618652,1
Post Malone - Circles.mp3,0.3470920920372009,0.3401051461696625,1706.551141565641,2225.7532571626366,3792.4242899513833,0.062427438080495355,-66.1417465209961,120.2752685546875,11.99277400970459,21.70134735107422,5.744480133056641,9.638349533081055,7.327434539794922,2.375666618347168,-2.984088897705078,2.468895673751831,-1.382612705230713,2.3608293533325195,-1.6968791484832764,-0.6908701062202454,-5.013699054718018,0.9627221822738647,-9.404423713684082,4.102138519287109,-5.3853631019592285,-0.30249011516571045,0
"Post Malone, Swae Lee - Sunflower - Spider-Man -  Into the Spider-Verse.mp3",0.3439042270183563,0.2665930986404419,2051.389972952247,2280.7681007318074,4227.87165686073,0.09398721196949174,-75.3292465209961,106.00201416015625,9.452046394348145,23.760221481323242,-11.003312110900879,6.509217739105225,0.6089481711387634,-3.0121405124664307,0.9106265902519226,3.298947334289551,-8.064471244812012,4.660358905792236,-6.414017200469971,3.407522439956665,-0.666368305683136,-1.0448012351989746,-7.90433406829834,4.614128112792969,-8.500846862792969,4.72220516204834,0
R.E.M. - Losing My Religion.mp3,0.3804624676704407,0.2684568464756012,2418.621483638855,2511.8012824555744,5132.613408233359,0.1093494269623968,-13.37242317199707,85.975830078125,-2.014263153076172,35.10192108154297,8.559514999389648,17.675716400146484,-1.1380362510681152,3.094947338104248,-3.045938730239868,3.4844510555267334,-4.522797584533691,3.2948403358459473,-5.60719633102417,2.26607346534729,-5.406214714050293,1.0640780925750732,-4.409451961517334,1.6889123916625977,-5.3543009757995605,-1.4028722047805786,0
Red Hot Chili Peppers - Under the Bridge.mp3,0.2888168394565582,0.04737468063831329,1994.4169644444273,1977.0457761078621,3947.3455753857875,0.09320414792150412,-270.62176513671875,95.93514251708984,-13.480571746826172,48.16842269897461,20.15300941467285,-5.358363628387451,-9.94724178314209,-0.8394522070884705,-16.1993408203125,-11.300302505493164,-8.863597869873047,-4.087352752685547,-13.203072547912598,-10.826899528503418,-10.802713394165039,-8.54248332977295,-11.020075798034668,-1.5466749668121338,-3.9311254024505615,-5.686514377593994,1
Regard - Ride It.mp3,0.38345879316329956,0.263893187046051,2681.854843982153,2680.982721566454,5776.012295466089,0.10857770071433179,-56.87714385986328,76.48380279541016,18.338993072509766,25.79502296447754,4.012259006500244,10.404054641723633,-16.234323501586914,2.2274770736694336,-4.017377853393555,-2.024775743484497,-4.264059543609619,2.117361307144165,-5.487380504608154,-0.028998250141739845,-8.109996795654297,0.04662380367517471,-10.838496208190918,-5.16702127456665,-6.516156196594238,-4.252022743225098,0
Rihanna - Pon de Replay.mp3,0.5624926090240479,0.3268688917160034,2609.9118875119257,2828.622000511756,5846.467424989116,0.0743293565370227,-70.63858032226562,59.41606140136719,8.423837661743164,32.48898696899414,16.093976974487305,20.870376586914062,14.8278169631958,13.679649353027344,13.080595970153809,8.924101829528809,4.7150139808654785,9.407035827636719,-1.8010891675949097,8.289690971374512,0.8616793155670166,5.435331344604492,2.6662333011627197,7.370799541473389,0.26013490557670593,5.6627655029296875,1
"Rihanna, Mikky Ekko - Stay.mp3",0.27935948967933655,0.17865094542503357,1142.3649822786565,1467.3476652404063,2088.876257739938,0.05519530746097781,-165.6570587158203,171.02281188964844,-7.892791748046875,2.3713464736938477,4.818401336669922,-12.8713960647583,6.343705654144287,-13.585671424865723,-2.476271629333496,-7.9849090576171875,-14.336664199829102,-3.5463204383850098,-13.151244163513184,-2.5238900184631348,-12.178337097167969,-7.675716400146484,-10.398120880126953,-8.005372047424316,-3.997039556503296,0.6921606659889221,1
Salt-N-Pepa - Let's Talk About Sex.mp3,0.45768994092941284,0.09295917302370071,3619.538522026266,3025.843372294198,7246.3922931682955,0.17965109306469298,-130.6552734375,47.38698959350586,23.86827278137207,17.343427658081055,-1.2931015491485596,12.452000617980957,-3.1154539585113525,7.089508056640625,-4.286094665527344,5.270674228668213,0.9269030690193176,1.4276303052902222,0.18557997047901154,4.7060651779174805,-3.7865278720855713,4.681756973266602,-5.084194183349609,5.638604164123535,-3.190845251083374,3.700976610183716,0
Sam Smith - How Do You Sleep.mp3,0.2667941451072693,0.15653158724308014,2124.3689315104807,2519.9880426508385,4892.812080501403,0.07199452560629514,-166.600830078125,87.92943572998047,25.67373275756836,23.24966812133789,9.772677421569824,22.172117233276367,-5.723994255065918,6.596438407897949,-6.916632175445557,1.9532719850540161,-3.3893470764160156,5.523859977722168,-8.597450256347656,-6.153929233551025,-8.114716529846191,0.6772528886795044,-18.293954849243164,0.618720293045044,-4.530944347381592,-3.7115588188171387,0
Sam Smith - Too Good At Goodbyes.mp3,0.3322104215621948,0.2630058825016022,2179.5529582201807,2334.0092928201752,4626.349802873452,0.09182950266866616,-64.62979125976562,103.54492950439453,12.148920059204102,23.64407730102539,-0.04887259379029274,4.215461730957031,-9.186182975769043,0.8357023000717163,-9.739171981811523,4.029013633728027,-3.8929009437561035,-3.783762216567993,-1.2292571067810059,-0.7883478403091431,-4.791684627532959,2.9210145473480225,-9.150057792663574,0.8151916861534119,-5.459342956542969,-1.2128565311431885,0
Seal - Kiss from a Rose.mp3,0.29787778854370117,0.179037943482399,1928.3617853893145,2497.5537860309532,4700.466021369485,0.06775557416634417,-120.36577606201172,106.2171401977539,23.822961807250977,15.880572319030762,-0.36600130796432495,11.224686622619629,-8.5600004196167,4.079959392547607,-6.003154277801514,9.254648208618164,2.01486873626709,3.9011735916137695,-7.823177814483643,-0.10487943887710571,1.645822525024414,1.2615967988967896,-7.314789772033691,-2.1757655143737793,-2.1442675590515137,-6.100052356719971,1
Selena Gomez - Back To You - From 13 Reasons Why – Season 2 Soundtrack.mp3,0.3626018762588501,0.22317996621131897,2083.6203723054064,2465.2552273268434,4680.188366207914,0.07557689245517286,-86.59441375732422,105.71601104736328,12.832721710205078,22.25067901611328,9.843398094177246,9.176807403564453,8.098052978515625,0.7201148271560669,-0.05593317747116089,3.9087166786193848,-6.285881042480469,3.229107618331909,-8.169020652770996,3.110961675643921,-2.727703809738159,1.340406060218811,-0.9336042404174805,1.8534622192382812,-5.319040775299072,-0.7476708292961121,0
Selena Gomez - Lose You To Love Me.mp3,0.3228612542152405,0.15388570725917816,1990.1142369407864,2319.16509540832,4496.839474893576,0.07932529508513932,-159.7755126953125,118.1844711303711,32.43815612792969,22.94432830810547,9.889653205871582,5.7439985275268555,11.146721839904785,-0.34663093090057373,0.7689316868782043,9.421699523925781,-7.493924617767334,4.677836894989014,-7.601527214050293,3.589324951171875,-5.110254764556885,1.3274846076965332,1.3305624723434448,5.833967685699463,1.520349383354187,10.07271671295166,1
"Shakira, Wyclef Jean - Hips Don't Lie (feat. Wyclef Jean).mp3",0.3619350790977478,0.2133488953113556,2541.9236487560593,2461.7480931381615,5201.20743789909,0.12056792803470072,-45.84824752807617,78.13269805908203,-13.169272422790527,27.064544677734375,0.13169188797473907,8.98474407196045,-5.886149883270264,3.9508872032165527,-1.4695937633514404,5.138095855712891,-3.9370949268341064,2.311514377593994,-2.0753026008605957,3.660837411880493,-4.083895206451416,3.253244400024414,-3.508143901824951,3.6053874492645264,-1.6078431606292725,2.41767954826355,0
Shawn Mendes - If I Can't Have You.mp3,0.35033124685287476,0.3065584897994995,2293.56037901605,2534.046480402246,4868.840003235052,0.09546931437048503,-35.238616943359375,96.87948608398438,3.4166479110717773,11.44257640838623,9.278604507446289,2.6579511165618896,-6.502704620361328,0.03240450471639633,-3.6356964111328125,-0.12111006677150726,-8.914983749389648,0.9951169490814209,-11.576704025268555,-0.5692556500434875,-8.415677070617676,-3.1757915019989014,-6.029780387878418,2.6803205013275146,-5.30253267288208,2.100334405899048,0
"Shawn Mendes, Camila Cabello - Señorita.mp3",0.328700989484787,0.2293931096792221,2481.1409728858125,2662.638316258296,5637.432577883127,0.0849582920133514,-88.20560455322266,79.54945373535156,10.046992301940918,25.11161231994629,17.062406539916992,11.290635108947754,-2.790332078933716,4.954334259033203,2.5672357082366943,5.1580376625061035,-8.050323486328125,3.9401931762695312,-3.4876627922058105,2.9353487491607666,-3.660719633102417,1.215503454208374,-9.826414108276367,-2.164790153503418,-6.720898628234863,-0.9347876906394958,1
"Shawn Mendes, Justin Bieber - Monster (Shawn Mendes & Justin Bieber).mp3",0.3862304985523224,0.20709866285324097,2365.973882299633,2466.82800868354,5113.416302093411,0.0885831126241615,-140.53057861328125,82.22126770019531,22.044301986694336,24.592023849487305,2.670942544937134,5.095900535583496,2.8201041221618652,2.320690870285034,0.6263289451599121,6.166508674621582,-1.4237552881240845,3.5263283252716064,-6.613171577453613,1.43105947971344,-3.539212226867676,-0.2520132064819336,-1.5216656923294067,3.114013433456421,-3.5634331703186035,-0.7577979564666748,1
Soul Asylum - Runaway Train.mp3,0.4337488114833832,0.1525629758834839,2875.7432651917093,2675.9251006687505,6019.099714438613,0.1480404250515996,-49.84035110473633,69.28617095947266,-3.3538336753845215,29.305622100830078,6.863271236419678,17.449853897094727,0.11755131930112839,11.54720687866211,1.8600504398345947,6.994439125061035,-0.9916597604751587,6.956333160400391,-1.596251130104065,5.451417922973633,-3.656290292739868,3.6989734172821045,-0.9353688955307007,4.645914077758789,-5.082472801208496,1.7220001220703125,1
"Surf Mesa, Emilee - ily (i love you baby) (feat. Emilee).mp3",0.37398093938827515,0.24864158034324646,2095.3106570400323,2368.1513418362306,4628.877565366196,0.07736612325851393,-104.48595428466797,91.60843658447266,6.8047966957092285,34.112327575683594,-8.349601745605469,5.401428699493408,-0.7447686791419983,1.096819281578064,-1.5852525234222412,1.4062007665634155,-9.317488670349121,2.0109150409698486,-7.258266448974609,4.17905330657959,-11.371678352355957,4.714878082275391,-6.391807556152344,-0.19783446192741394,2.1377415657043457,2.514113187789917,0
Taylor Swift - Blank Space.mp3,0.36931687593460083,0.21961097419261932,2653.221665419188,2526.0971366227577,5396.650700524865,0.11751239095555986,-92.9263916015625,68.47974395751953,-0.4130793809890747,23.006017684936523,-4.901594638824463,-3.5192081928253174,-0.41466593742370605,1.1206389665603638,3.583244562149048,5.418281078338623,-7.262882232666016,1.642585277557373,-5.425642967224121,3.253843307495117,-6.49255895614624,1.8265535831451416,-0.46099305152893066,5.121070861816406,4.1509575843811035,11.824180603027344,0
Taylor Swift - I Knew You Were Trouble.mp3,0.3719404339790344,0.14303457736968994,2826.73355728634,2758.2390160791633,6014.08307810686,0.12308177022865067,-128.79510498046875,65.73252868652344,-0.8070847988128662,27.99502944946289,12.331567764282227,0.07477228343486786,13.041872024536133,1.1823766231536865,5.183403491973877,5.806581974029541,-11.862720489501953,7.435641288757324,-6.947527885437012,3.3473427295684814,-2.5251402854919434,3.302692413330078,0.7743558883666992,3.8006484508514404,2.6419970989227295,6.565366268157959,0
Taylor Swift - Lover.mp3,0.3828096091747284,0.14815323054790497,1813.052394681882,2239.384358653571,3933.470659285507,0.0705196038119195,-138.93710327148438,114.65569305419922,11.060011863708496,28.852296829223633,9.476093292236328,12.42337417602539,7.720975875854492,5.545034885406494,4.0863542556762695,2.967026472091675,-1.536082148551941,-1.1235558986663818,-5.150140762329102,2.7482893466949463,-2.6040680408477783,3.05136775970459,-4.5284199714660645,-0.0040039438754320145,-2.0712316036224365,0.3427067995071411,1
The 1975 - It's Not Living (If It's Not With You).mp3,0.4217432737350464,0.2720259428024292,2594.552401890834,2628.887525100493,5626.104868602458,0.09811769845684984,-43.22883987426758,75.54503631591797,6.9865803718566895,34.951263427734375,6.555602550506592,10.233113288879395,0.7177115082740784,5.571826934814453,-3.5294036865234375,5.586745262145996,-3.1932919025421143,5.702089309692383,-1.6654449701309204,5.53985595703125,1.162459373474121,7.799764156341553,-1.4951529502868652,4.652531147003174,-6.778563976287842,-4.4194159507751465,0
"The Kid LAROI, Justin Bieber - STAY (with Justin Bieber).mp3",0.33676356077194214,0.29653334617614746,2538.3427210087216,2558.8577882488316,5580.994030270414,0.1032033315999097,-59.012237548828125,82.86890411376953,6.878639221191406,9.42902660369873,4.065146446228027,3.7024166584014893,-2.5186362266540527,3.533970355987549,-8.120095252990723,5.756482124328613,-2.3212640285491943,-0.8233020305633545,-2.8812060356140137,2.4574294090270996,-0.9609979391098022,0.4818516969680786,-2.3088972568511963,4.610949993133545,-7.537610054016113,1.9848065376281738,0
The Weeknd - In Your Eyes.mp3,0.3953462839126587,0.3015795648097992,2309.265592385579,2564.670876888637,5101.9080383489745,0.08176506365292828,-53.62056350708008,83.82424926757812,10.703874588012695,32.437469482421875,10.243942260742188,15.498848915100098,3.7641854286193848,10.503250122070312,-5.2703142166137695,11.855061531066895,-2.452280044555664,2.4736948013305664,-3.1489686965942383,6.431118011474609,-5.539647102355957,1.6144500970840454,-6.671053409576416,-0.06648211926221848,-6.331780433654785,2.919471502304077,0
The Weeknd - Take My Breath.mp3,0.4210953712463379,0.2646324038505554,2577.77630855955,2735.0241163525293,5671.921258223684,0.0931737878128225,-71.11080169677734,73.21044921875,16.486906051635742,30.56228256225586,6.807912349700928,13.970707893371582,0.08115691691637039,10.15204906463623,0.5398082137107849,6.4597954750061035,-3.0185134410858154,1.7181214094161987,-2.9986844062805176,9.945331573486328,0.8865025043487549,6.032862186431885,-3.049485921859741,4.1807637214660645,-2.1840639114379883,7.870710372924805,1
"The Weeknd, Ariana Grande - Save Your Tears (with Ariana Grande) (Remix).mp3",0.3840556740760803,0.33179113268852234,2190.4638010577023,2523.376744550285,4971.000496595637,0.0794222962622549,-32.561370849609375,98.57572174072266,11.456610679626465,31.73306655883789,11.30103588104248,16.30471420288086,2.6157095432281494,4.701502323150635,-4.858668327331543,10.620521545410156,-1.2104648351669312,6.9518914222717285,-0.9184450507164001,6.192556858062744,-2.102328062057495,2.365427255630493,-2.456387758255005,3.3687515258789062,-2.031757354736328,8.183487892150879,0
"Timbaland, Keri Hilson, D.O.E. - The Way I Are.mp3",0.4143790304660797,0.25066548585891724,1940.758153688192,2017.3776482621242,3864.0766344572367,0.09418045847039473,-69.74575805664062,109.56201934814453,-26.512012481689453,20.59050941467285,-5.095134258270264,9.585250854492188,-1.0673081874847412,5.944073677062988,-2.1157329082489014,3.4550397396087646,-5.305769920349121,2.207263231277466,-0.14822670817375183,1.9595928192138672,-1.9379717111587524,6.0218071937561035,-0.3736197352409363,1.9194172620773315,-3.1371705532073975,0.32412204146385193,1
"Tin Tin Out, Emma Bunton - What I Am - Radio Edit.mp3",0.38140106201171875,0.18126626312732697,2092.4705113988034,2499.346740035928,4679.327260303792,0.08427915779798761,-83.92081451416016,104.15380859375,10.096872329711914,26.913928985595703,11.115108489990234,6.818419456481934,1.3447591066360474,0.1973412036895752,-1.999975562095642,3.8519744873046875,-6.943721294403076,0.8706473112106323,-4.612303733825684,2.0831971168518066,-3.4498136043548584,1.684134840965271,-1.7386527061462402,2.541560411453247,-4.735556125640869,1.7585164308547974,0
Tom Grennan - Little Bit of Love.mp3,0.3183574676513672,0.2396552562713623,2472.421532041995,2463.442382404739,5129.21620655355,0.11126954636706657,-57.10567092895508,86.4500961303711,-8.905904769897461,17.54410743713379,0.46160051226615906,-3.250265121459961,-8.225748062133789,4.865738868713379,-4.38962984085083,7.743630886077881,-4.21073579788208,8.680496215820312,-6.812216281890869,3.6284446716308594,-5.040721893310547,-1.358801007270813,-5.120406627655029,2.600097179412842,-3.4289498329162598,3.4683351516723633,1
Toni Braxton - He Wasn't Man Enough.mp3,0.4239588975906372,0.26854151487350464,2932.5922741864974,3022.6819536970374,6790.603382594814,0.10584957410184469,-59.33283233642578,61.04473876953125,23.122093200683594,33.506553649902344,17.433053970336914,10.926279067993164,5.263003826141357,5.938796043395996,-0.49494466185569763,3.4864790439605713,-2.412473201751709,0.45645347237586975,-4.562953472137451,0.16017571091651917,-5.4379353523254395,-1.691196322441101,-6.084883213043213,3.1361262798309326,-1.3294925689697266,4.2001543045043945,1
Train - Drive By.mp3,0.4069036543369293,0.2888150215148926,2714.0595654404747,2695.9595927093605,5880.606107446062,0.11191542303599071,-12.15207576751709,69.8824691772461,-1.7329927682876587,30.107898712158203,9.91042709350586,14.08799934387207,1.4766274690628052,12.403549194335938,-3.5940370559692383,4.345987796783447,0.09720872342586517,2.4346091747283936,1.9811266660690308,1.5000287294387817,-1.7414785623550415,-0.1424306184053421,-4.951168060302734,3.1307246685028076,-4.3664960861206055,-0.0807676836848259,1
Twenty One Pilots - Ride.mp3,0.40428590774536133,0.26381006836891174,2889.114287290181,2806.555290915324,6165.996048398801,0.11814894543343653,-31.247669219970703,72.80863189697266,0.4496684968471527,9.141027450561523,4.703742980957031,8.073071479797363,4.4264445304870605,6.478227615356445,-0.944721519947052,12.159374237060547,-2.580204486846924,7.468941688537598,2.481511354446411,2.066466808319092,-1.3487776517868042,4.017119884490967,-4.591678142547607,3.3172004222869873,-3.0888969898223877,5.392542839050293,1
Uncle Kracker - Follow Me.mp3,0.3199447989463806,0.2036411464214325,2217.076641043582,2580.9263899063835,4925.036885642415,0.08245477981488648,-107.86648559570312,84.58859252929688,11.367294311523438,22.14545440673828,10.511220932006836,4.291130542755127,-1.9944782257080078,-2.7928221225738525,-5.752095699310303,-2.532390594482422,-6.892004489898682,2.5797581672668457,-7.251574993133545,-0.23649920523166656,-1.3294225931167603,-1.8255836963653564,-7.725239276885986,5.988430500030518,-5.811957836151123,3.084606647491455,1
Usher - You Make Me Wanna....mp3,0.41140952706336975,0.17308786511421204,3064.4495129646766,2947.687956887449,6613.15723336518,0.13217330003547473,-102.49877166748047,62.15399932861328,24.04874610900879,22.00076675415039,9.907567977905273,7.200033187866211,-3.1195595264434814,5.494405269622803,-10.554537773132324,0.5120245218276978,-2.327331781387329,0.04371505230665207,-5.187121868133545,0.011499647051095963,-4.4264984130859375,-1.3583651781082153,-4.555032253265381,2.0749154090881348,-7.6170878410339355,0.7967827320098877,0
WALK THE MOON - Shut Up and Dance.mp3,0.43359652161598206,0.30615901947021484,2655.934239192524,2574.2653849077333,5576.80516671101,0.11654515064660732,3.2579586505889893,78.05742645263672,-6.277403354644775,30.745420455932617,-0.8448002338409424,15.910237312316895,1.3325419425964355,7.942995548248291,0.16826331615447998,9.301787376403809,0.718187153339386,9.257582664489746,-1.8270766735076904,6.774427890777588,-2.298344373703003,6.730595588684082,-3.81081485748291,6.417709827423096,-0.6441572904586792,1.3086695671081543,0
Wheatus - Teenage Dirtbag.mp3,0.41755130887031555,0.25191497802734375,2546.3918060797546,2671.921107577949,5628.407632455737,0.10879450464396284,-32.41262435913086,81.13545989990234,9.440134048461914,24.56103515625,1.6492494344711304,12.027690887451172,3.7179653644561768,8.0633544921875,-1.9000505208969116,4.143463611602783,-2.5928680896759033,1.8130754232406616,-6.854583740234375,3.8085498809814453,-5.705684661865234,0.7877659201622009,-6.481426239013672,1.4509319067001343,-4.2971320152282715,0.850456178188324,0
Whitney Houston - My Love Is Your Love.mp3,0.4458002746105194,0.22514347732067108,2094.8035780308737,2449.2257263587185,4442.3731375774,0.07629205567917957,-149.7157440185547,87.1624526977539,26.61672019958496,36.62563705444336,9.45718002319336,8.580588340759277,6.091296195983887,8.36402416229248,0.881691575050354,12.88028335571289,1.4434401988983154,4.583557605743408,2.129826784133911,2.598487138748169,-1.8845627307891846,1.7350858449935913,-2.400466203689575,0.9527617692947388,-0.5146134495735168,5.393423557281494,1
"Wiz Khalifa, Charlie Puth - See You Again (feat. Charlie Puth).mp3",0.33057886362075806,0.18566733598709106,1854.2130983405918,2166.620981839341,3784.438227130902,0.06835496585558566,-152.59573364257812,105.44401550292969,16.28469467163086,17.72402000427246,-0.32298746705055237,9.950067520141602,-2.816176414489746,2.4819095134735107,-1.837232232093811,-0.3556700646877289,-1.5616265535354614,-2.4510726928710938,-3.319762706756592,4.279017925262451,-2.9886422157287598,1.619945764541626,-3.3077571392059326,1.1878379583358765,-4.386044025421143,1.8407479524612427,1
Zara Larsson - Lush Life.mp3,0.35231319069862366,0.2865431010723114,2505.244258722249,2573.4880424167986,5354.425955852119,0.10219401545568886,-57.88665008544922,80.0597915649414,-7.079024791717529,18.380828857421875,5.528319358825684,3.6315925121307373,-1.0266597270965576,-5.503062725067139,0.15782204270362854,-4.602328777313232,-3.5535242557525635,-1.7870970964431763,-2.8638195991516113,1.2825782299041748,-6.320596694946289,1.1661155223846436,-6.2913007736206055,1.5460188388824463,-8.46340560913086,-0.8945175409317017,1
"Zara Larsson, MNEK - Never Forget You.mp3",0.45193541049957275,0.24765531718730927,2451.2880589539836,2625.274599875931,5403.492325821159,0.07979266439305986,-80.43228149414062,80.33037567138672,2.541994094848633,25.043251037597656,8.078351020812988,12.652456283569336,11.615753173828125,-0.16378384828567505,5.551055908203125,5.787609100341797,4.854496002197266,8.594110488891602,-0.9156568646430969,7.898980140686035,-1.913556694984436,4.561435222625732,-3.3016953468322754,2.2259135246276855,-3.3186848163604736,4.393925189971924,0
ACDC - Back In Black.mp3,0.477106511592865,0.17185594141483307,2840.5786345925344,2436.1775126362954,5455.719787786619,0.16927977759771673,-62.0798225402832,70.39293670654297,-29.664384841918945,20.33373260498047,6.279654502868652,2.3820700645446777,-3.233281135559082,9.092796325683594,-4.131551742553711,4.429028511047363,-0.3396640419960022,6.563183307647705,-5.481797218322754,0.7285176515579224,-1.9228729009628296,1.8723268508911133,-5.131695747375488,0.9312846660614014,-3.9519498348236084,2.453359365463257,1
ACDC - Dirty Deeds Done Dirt Cheap.mp3,0.4310256242752075,0.18554992973804474,2181.278716960367,2050.921526483825,4203.124584280669,0.1219369043875774,-61.119712829589844,98.0075454711914,-28.9462833404541,47.91273498535156,5.179811477661133,11.481379508972168,-4.72567081451416,7.4764556884765625,-2.361449956893921,7.536264896392822,-1.8988648653030396,5.765490531921387,-5.3636603355407715,-0.022021621465682983,-5.060784816741943,1.779701828956604,-5.511960506439209,4.720702648162842,-3.0789260864257812,-3.606192111968994,0
ACDC - Highway to Hell.mp3,0.4233056604862213,0.1740475296974182,2825.4412011188656,2401.7105189085073,5391.686841651751,0.1645903375741744,-56.93159484863281,68.94527435302734,-31.987558364868164,18.229415893554688,2.9584646224975586,2.303420066833496,-0.7825059294700623,-2.7521400451660156,-1.1658761501312256,5.835760116577148,-3.770353078842163,4.3845438957214355,-2.2705085277557373,3.996974229812622,-1.850681185722351,5.20085334777832,-4.244441509246826,2.106630325317383,-0.18411441147327423,0.5725136995315552,0
ACDC - Thunderstruck.mp3,0.4686664342880249,0.14201565086841583,2707.701687648164,2436.54698299735,5362.189797794118,0.14198213465073528,-77.19884490966797,67.28588104248047,-29.660682678222656,25.070701599121094,7.2004313468933105,11.002854347229004,-1.2264522314071655,12.436534881591797,1.461641550064087,5.188114643096924,0.1510566622018814,3.116225004196167,-5.6068925857543945,0.07727479189634323,-2.2989890575408936,3.744615077972412,-5.138192653656006,5.157106399536133,-0.4501413404941559,-4.025964736938477,1
